"title, publication, authors, date, year, month, url, content"
More ripples in state attorney's office follow Jussie Smollett case,www.foxnews.com,Republican1865,04-20-2019,2019,4,https://www.foxnews.com/us/more-ripples-in-state-attorneys-office-after-smollett-case#6d022a2d9e8201a84fecb3481fccaad5,"Two tiers of justice. The right way, and the ""Chicago"" way."
"Michelle Williams and musician husband, Phil Elverum, split after less than a year of marriage: report",www.foxnews.com,Mysideisalwaysright,04-20-2019,2019,4,https://www.foxnews.com/entertainment/michelle-williams-musician-husband-phil-elverum-split-after-less-than-a-year-of-marriage-report#72202dd5b98d869ea242790d55f123fa,"No but its better than the ""can you believe AOC just farted"" articles that appear on this website"
"Michelle Williams and musician husband, Phil Elverum, split after less than a year of marriage: report",www.foxnews.com,Mysideisalwaysright,04-20-2019,2019,4,https://www.foxnews.com/entertainment/michelle-williams-musician-husband-phil-elverum-split-after-less-than-a-year-of-marriage-report#1bf4b12f2532d4a56c10584203c44427,Then they bone other people and make them sign NDA's and pay them with campaign contributions.
Tucker: Democrats struggle to let go of collusion hoax | On Air Videos,video.foxnews.com,foxnews.com,04-19-2019,2019,4,http://video.foxnews.com/v/6028124823001/,CNN defends its collusion coverage.
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,MrIGotNews4U,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#d5eaa3d0960ea15bebb313052034a795,Another year of nothing accomplished thanks to the democrats and especially the blatantly ignorant democrat leadership and voters in California.
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,SurroundedByBlue,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#46d2263ff90076333fbfba003d0b584b,"Way to go California, you’re an example to us all...not!"
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,Trump_3Terms,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#cc2fc5b073ace338436b9b48332bd60c,and cow farts
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,1973TA,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#e290587ee15d4b4a3e2184784a31cf95,California should ban itself
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,ReddGreenn,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#0437770a96356feb56036033c2547e5c,What’s next. . .the little plastic airline liquor bottles? Stop the insanity.
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,Commdog,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#06dbabd844b76f50721eb52fec9f7882,Lets hope that Clown Car is Eco Friendly....Wouldn't want the Calif Dems getting upset over another issue.
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,chile10001751,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#1a790d391a2244a203b29a05c6a3874e,"""...The solution, California says, is for hotels and resorts to install refillable dispensers in bathrooms..."" That's pretty creepy. People should not be trusting that the person there before them was a decent person. Flashback to the something about mary hair gel."
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,ClamDigger,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#e92484ab72aea90e3c067468d486d60a,"California is, perhaps, the most beautiful state in the union yet is methodically being ruined & destroyed by liberals. I become elated by the stunning coastline & forests ~ but have the wind knocked out of me by the ignorant politicians who are not for the people, but desire only to become Hollywood images. They elevate illegals & ignore the needs of local citizens. If illegals don't finish them off, perhaps a major earthquake will wake them up."
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,thund3rb1rd,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#57d4e8845374ad7f7540f5f23d9f6544,And yet they keep getting elected. I'm starting to wonder if the voters are the real problem here.
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,JoeFriday99,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#61485ff535455981d28fdfeafe57c189,"""Where are we going, Fred?"" ""Well, Martha, you know those plastic shampoo bottles from the hotel? I'm driving over to the beach to fling them into the ocean."""
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,Mark797,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#6e61154e4e5dcf259c31d4e016b244d5,Liberals in general are nuttier then a fruit cake. The ones in N.Y. and California need to be thrown into the ocean...with cement shoes on.
Tammy Bruce: California Dems’ commitment to being official clown car of the Democratic Party continues,www.foxnews.com,T120,04-19-2019,2019,4,https://www.foxnews.com/opinion/tammy-bruce-california-dems-commitment-to-being-official-clown-car-of-the-democratic-party-continues#42ff169904766e1470b926d1ec96d32f,"You love the state, but want it to be destroyed. Makes sense."
Disneyland Paris walkway closed to guests after protesters litter Main Street section,www.foxnews.com,JoeCoomenter,03-31-2019,2019,3,https://www.foxnews.com/travel/disneyland-paris-entrance-closed-to-guests-after-protesters-litter-main-street#32b556905719ed2b9c66261ad6694356,"Hey Disney Paris, we've got 100,000 people a month coming here for work who could use a job and would work for that amount of pay. All you have to do is round them up and ship them over. Solve a problem for both of us."
How 'Assassin's Creed' could help rebuilding efforts at Notre Dame,www.foxnews.com,Tingleringle,04-19-2019,2019,4,https://www.foxnews.com/tech/how-assassins-creed-could-help-rebuilding-efforts-at-notre-dame#966a8b4316c86e05ab19757e5a81c365,"How so? Diversion from what? Trump derangement syndrome. You must know by now that one mans junk is another mans treasure. If you don't like the story, go back to what you like."
How 'Assassin's Creed' could help rebuilding efforts at Notre Dame,www.foxnews.com,crask,04-19-2019,2019,4,https://www.foxnews.com/tech/how-assassins-creed-could-help-rebuilding-efforts-at-notre-dame#7fd7e4b239481b8501457af3c5b35b83,"Lol, Fox News actually deletes my comments when I say the religion of the people who burned this Cathedral down. Fox News is turning left wing people. Within a short number of years, Fox News will be loyal to the Democrat agenda. You all need to be looking for alternative news sources. I suggest independent ones all over the internet."
Trey Gowdy: Mueller report release 'resolved nothing;' 2020 will deliver 'verdict',www.foxnews.com,fmfltlnmchn1976,04-20-2019,2019,4,https://www.foxnews.com/politics/trey-gowdy-mueller-report-release-resolved-nothing2020-will-deliver-verdict#456c352afb338c20ae3c6cf27afbf76c,The best people don't want the job. you can't get anything done due to all the fighting. Too many ego driven personalities afraid of losing money and power. not interested in doing what is best but more are interested in their agenda.
Trey Gowdy: Mueller report release 'resolved nothing;' 2020 will deliver 'verdict',www.foxnews.com,mamatrucker,04-20-2019,2019,4,https://www.foxnews.com/politics/trey-gowdy-mueller-report-release-resolved-nothing2020-will-deliver-verdict#76b7b8899eabad5ee35fafeac1f33de6,He grilled Clinton for 11 hours and all he got was embarrassed.
Trey Gowdy: Mueller report release 'resolved nothing;' 2020 will deliver 'verdict',www.foxnews.com,mamatrucker,04-20-2019,2019,4,https://www.foxnews.com/politics/trey-gowdy-mueller-report-release-resolved-nothing2020-will-deliver-verdict#015ea51caff93c2af5296bd050277540,Possibly too independent. Trump needs his Roy Cohn.
Trey Gowdy: Mueller report release 'resolved nothing;' 2020 will deliver 'verdict',www.foxnews.com,comfortably_numb,04-20-2019,2019,4,https://www.foxnews.com/politics/trey-gowdy-mueller-report-release-resolved-nothing2020-will-deliver-verdict#01095338759e747bc38c31a5b974a7fe,"He's got a mind like a steel trap, nothing gets past him, one of my favorite politicians. (and I don't have many)"
Trey Gowdy: Mueller report release 'resolved nothing;' 2020 will deliver 'verdict',www.foxnews.com,Pudd'nheadWilson,04-20-2019,2019,4,https://www.foxnews.com/politics/trey-gowdy-mueller-report-release-resolved-nothing2020-will-deliver-verdict#e9968c5ad329dc4718d7ad17282fa7cc,Was the dark of the moon on the sixth of June In a Kenworth pullin' logs Cab-over Pete with a reefer on And a Jimmy haulin' hogs Keep on truckin' mama. Then get real and join us in reshaping the GOP. The dems have left us behind in their march way left.
